step,time_s,vx_cmd,vy_cmd,yaw_cmd,vx_actual,vy_actual,yaw_actual,fell,episode_steps,policy,delay_steps,delay_ms,seed,lin_vel_x,lin_vel_y,task
0,0.0,1.0,0.0,-1.029362440109253,0.2091529220342636,-0.4238787293434143,-0.6047450304031372,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
1,0.02,1.0,0.0,-1.0221740007400513,0.15202565491199493,-0.430948942899704,-0.5289257168769836,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
2,0.04,1.0,0.0,-1.0190776586532593,0.11281701922416687,-0.4336751103401184,-0.20211374759674072,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
3,0.06,1.0,0.0,-1.0169732570648193,0.07778827100992203,-0.41395342350006104,-0.49246957898139954,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
4,0.08,1.0,0.0,-1.014755368232727,0.055706996470689774,-0.40036967396736145,-0.0725257620215416,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
5,0.1,1.0,0.0,-1.0171111822128296,0.13787882030010223,-0.3789636492729187,0.48845556378364563,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
6,0.12,1.0,0.0,-1.0227807760238647,0.07626563310623169,-0.3759332597255707,0.4261810779571533,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
7,0.14,1.0,0.0,-1.0299550294876099,0.10055601596832275,-0.42074456810951233,0.8849821090698242,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
8,0.16,1.0,0.0,-1.0331590175628662,0.09422086924314499,-0.4729992747306824,0.3364739716053009,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
9,0.18,1.0,0.0,-1.0318948030471802,0.07076770812273026,-0.5152207612991333,0.19406501948833466,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
10,0.2,1.0,0.0,-1.0327097177505493,0.06496714055538177,-0.5473142266273499,0.3380362391471863,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
11,0.22,1.0,0.0,-1.0314992666244507,0.11752188205718994,-0.5933145880699158,-0.126131072640419,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
12,0.24,1.0,0.0,-1.0276554822921753,0.2139137238264084,-0.6506265997886658,-0.1723918616771698,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
13,0.26,1.0,0.0,-1.0270094871520996,0.27089208364486694,-0.6783924698829651,0.14823570847511292,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
14,0.28,1.0,0.0,-1.0278382301330566,0.29006427526474,-0.6972402334213257,0.18230390548706055,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
15,0.3,1.0,0.0,-1.0333387851715088,0.31749483942985535,-0.7071675658226013,0.7636052370071411,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
16,0.32,1.0,0.0,-1.038738489151001,0.42090731859207153,-0.7408959865570068,0.23290212452411652,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
17,0.34,1.0,0.0,-1.0376901626586914,0.5223767757415771,-0.7926610708236694,-0.46061068773269653,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
18,0.36,1.0,0.0,-1.034637451171875,0.5746319890022278,-0.7977747917175293,-0.3965194523334503,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
19,0.38,1.0,0.0,-1.0324769020080566,0.6057531833648682,-0.8361613750457764,-0.5645471811294556,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
20,0.4,1.0,0.0,-1.0294557809829712,0.6257562637329102,-0.8632425665855408,-0.7477666139602661,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
21,0.42,1.0,0.0,-1.0222630500793457,0.5997636914253235,-0.8933534026145935,-1.4181736707687378,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
22,0.44,1.0,0.0,-1.0202553272247314,0.5898187756538391,-0.7123664617538452,0.5416815280914307,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
23,0.46,1.0,0.0,-1.0302777290344238,0.5725569725036621,-0.5783153772354126,0.9551491737365723,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
24,0.48,1.0,0.0,-1.039520502090454,0.5747600793838501,-0.5094939470291138,0.4142981469631195,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
25,0.5,1.0,0.0,-1.0426980257034302,0.5989826917648315,-0.4648688733577728,-0.34902673959732056,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
26,0.52,1.0,0.0,-1.0431450605392456,0.5860826969146729,-0.44144806265830994,-0.6790758371353149,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
27,0.54,1.0,0.0,-1.0401089191436768,0.5949153900146484,-0.4026190936565399,-0.7638370990753174,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
28,0.56,1.0,0.0,-1.0372300148010254,0.6088318228721619,-0.36539700627326965,-0.441434770822525,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
29,0.58,1.0,0.0,-1.03765070438385,0.6228926181793213,-0.35324397683143616,-0.008420220576226711,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
30,0.6,1.0,0.0,-1.0395210981369019,0.6351271271705627,-0.358603298664093,-0.0262747909873724,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
31,0.62,1.0,0.0,-1.0409730672836304,0.6428611278533936,-0.3622080087661743,-0.030885109677910805,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
32,0.64,1.0,0.0,-1.0421459674835205,0.6521667838096619,-0.35642382502555847,-0.043335285037755966,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
33,0.66,1.0,0.0,-1.0429596900939941,0.6594992280006409,-0.35075002908706665,-0.0780220627784729,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
34,0.68,1.0,0.0,-1.0426852703094482,0.6628763675689697,-0.34451398253440857,-0.19048750400543213,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
35,0.7000000000000001,1.0,0.0,-1.0431544780731201,0.6793996095657349,-0.3277629315853119,-0.009202413260936737,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
36,0.72,1.0,0.0,-1.0445973873138428,0.7140192985534668,-0.32717472314834595,0.06969844549894333,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
37,0.74,1.0,0.0,-1.0443975925445557,0.7401012778282166,-0.3385069668292999,-0.11249953508377075,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
38,0.76,1.0,0.0,-1.0427709817886353,0.7737732529640198,-0.34205949306488037,-0.12695056200027466,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
39,0.78,1.0,0.0,-1.0415877103805542,0.8390268087387085,-0.3348609209060669,-0.0024455622769892216,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
40,0.8,1.0,0.0,-1.040485143661499,0.9195576906204224,-0.3297101557254791,0.057325009256601334,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
41,0.8200000000000001,1.0,0.0,-1.0402967929840088,0.9917717576026917,-0.32715386152267456,0.20684164762496948,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
42,0.84,1.0,0.0,-1.0412263870239258,1.0406749248504639,-0.32815954089164734,0.24948325753211975,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
43,0.86,1.0,0.0,-1.0419567823410034,1.0779128074645996,-0.3323718309402466,0.08554986119270325,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
44,0.88,1.0,0.0,-1.0411818027496338,1.0622823238372803,-0.37100082635879517,0.5601560473442078,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
45,0.9,1.0,0.0,-1.0440971851348877,0.9192612767219543,-0.3968486785888672,-0.09840019047260284,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
46,0.92,1.0,0.0,-1.0388860702514648,0.8018301725387573,-0.41271328926086426,-0.5542957782745361,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
47,0.9400000000000001,1.0,0.0,-1.031125545501709,0.7363148331642151,-0.407951295375824,-0.4776640832424164,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
48,0.96,1.0,0.0,-1.0252481698989868,0.7166677713394165,-0.3881014287471771,-0.18208816647529602,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
49,0.98,1.0,0.0,-1.019531488418579,0.7318394780158997,-0.37694257497787476,-0.5158059000968933,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
50,1.0,1.0,0.0,-1.0079946517944336,0.6936127543449402,-0.3684682548046112,-0.9296430945396423,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
51,1.02,1.0,0.0,-0.9964354038238525,0.6791727542877197,-0.36300817131996155,-0.8131617307662964,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
52,1.04,1.0,0.0,-0.9857186675071716,0.6740685701370239,-0.35927385091781616,-0.8267263770103455,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
53,1.06,1.0,0.0,-0.975654661655426,0.6632724404335022,-0.3706929385662079,-0.6508417129516602,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
54,1.08,1.0,0.0,-0.9682901501655579,0.670896053314209,-0.38455870747566223,-0.3794068694114685,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
55,1.1,1.0,0.0,-0.9660687446594238,0.698386549949646,-0.407756507396698,0.1700575351715088,0,2000,v2a_u08,4,80,42,1.0,0.0,walk_queue_ablation
