step,time_s,vx_cmd,vy_cmd,yaw_cmd,vx_actual,vy_actual,yaw_actual,fell,episode_steps,policy,delay_steps,delay_ms,seed,lin_vel_x,lin_vel_y,task
0,0.0,0.800000011920929,0.30000001192092896,0.21717488765716553,0.5822677612304688,-0.36333271861076355,-1.5402722358703613,0,2000,strong30k,0,0,42,0.8,0.3,walk
1,0.02,0.800000011920929,0.30000001192092896,0.22945380210876465,0.6626729369163513,-0.324759840965271,-1.7281726598739624,0,2000,strong30k,0,0,42,0.8,0.3,walk
2,0.04,0.800000011920929,0.30000001192092896,0.2452983856201172,0.6818686127662659,-0.24460488557815552,-1.1933445930480957,0,2000,strong30k,0,0,42,0.8,0.3,walk
3,0.06,0.800000011920929,0.30000001192092896,0.25115251541137695,0.6518439054489136,-0.20089855790138245,-0.03756936639547348,0,2000,strong30k,0,0,42,0.8,0.3,walk
4,0.08,0.800000011920929,0.30000001192092896,0.25250065326690674,0.5941319465637207,-0.11629331111907959,0.011227816343307495,0,2000,strong30k,0,0,42,0.8,0.3,walk
5,0.1,0.800000011920929,0.30000001192092896,0.25114643573760986,0.5538948774337769,-0.12502934038639069,0.48216792941093445,0,2000,strong30k,0,0,42,0.8,0.3,walk
6,0.12,0.800000011920929,0.30000001192092896,0.24772858619689941,0.4925210475921631,-0.20513977110385895,0.6205969452857971,0,2000,strong30k,0,0,42,0.8,0.3,walk
7,0.14,0.800000011920929,0.30000001192092896,0.2449396848678589,0.5279453992843628,-0.2677089273929596,0.4603401720523834,0,2000,strong30k,0,0,42,0.8,0.3,walk
8,0.16,0.800000011920929,0.30000001192092896,0.24525654315948486,0.5950810313224792,-0.3279126286506653,-0.10531307011842728,0,2000,strong30k,0,0,42,0.8,0.3,walk
9,0.18,0.800000011920929,0.30000001192092896,0.24991488456726074,0.6509950757026672,-0.36846283078193665,-0.4897500276565552,0,2000,strong30k,0,0,42,0.8,0.3,walk
10,0.2,0.800000011920929,0.30000001192092896,0.25599372386932373,0.6926180124282837,-0.3827705979347229,-0.5594128966331482,0,2000,strong30k,0,0,42,0.8,0.3,walk
11,0.22,0.800000011920929,0.30000001192092896,0.26356399059295654,0.7363786101341248,-0.4054725468158722,-0.7257322669029236,0,2000,strong30k,0,0,42,0.8,0.3,walk
12,0.24,0.800000011920929,0.30000001192092896,0.2713642120361328,0.7966563105583191,-0.4317101836204529,-0.7029117941856384,0,2000,strong30k,0,0,42,0.8,0.3,walk
13,0.26,0.800000011920929,0.30000001192092896,0.27977097034454346,0.8547879457473755,-0.45933806896209717,-0.8388747572898865,0,2000,strong30k,0,0,42,0.8,0.3,walk
14,0.28,0.800000011920929,0.30000001192092896,0.2874329090118408,0.9167436361312866,-0.47377967834472656,-0.7398839592933655,0,2000,strong30k,0,0,42,0.8,0.3,walk
15,0.3,0.800000011920929,0.30000001192092896,0.29465246200561523,0.9808191061019897,-0.49475619196891785,-0.7931129336357117,0,2000,strong30k,0,0,42,0.8,0.3,walk
16,0.32,0.800000011920929,0.30000001192092896,0.29994475841522217,1.0340429544448853,-0.5138359069824219,-0.5863179564476013,0,2000,strong30k,0,0,42,0.8,0.3,walk
17,0.34,0.800000011920929,0.30000001192092896,0.30224478244781494,1.0695492029190063,-0.5562807321548462,-0.21065044403076172,0,2000,strong30k,0,0,42,0.8,0.3,walk
18,0.36,0.800000011920929,0.30000001192092896,0.30149662494659424,0.9860892295837402,-0.5326974987983704,-0.09288138896226883,0,2000,strong30k,0,0,42,0.8,0.3,walk
19,0.38,0.800000011920929,0.30000001192092896,0.30012810230255127,0.8554762005805969,-0.4072064459323883,0.2850610315799713,0,2000,strong30k,0,0,42,0.8,0.3,walk
20,0.4,0.800000011920929,0.30000001192092896,0.29830503463745117,0.7336825132369995,-0.3005979061126709,-0.035074230283498764,0,2000,strong30k,0,0,42,0.8,0.3,walk
21,0.42,0.800000011920929,0.30000001192092896,0.3010748624801636,0.6593698263168335,-0.22115392982959747,-0.5479686856269836,0,2000,strong30k,0,0,42,0.8,0.3,walk
22,0.44,0.800000011920929,0.30000001192092896,0.30615484714508057,0.6201200485229492,-0.17811401188373566,-0.6829938888549805,0,2000,strong30k,0,0,42,0.8,0.3,walk
23,0.46,0.800000011920929,0.30000001192092896,0.31092774868011475,0.6094443798065186,-0.15300340950489044,-0.6141201257705688,0,2000,strong30k,0,0,42,0.8,0.3,walk
24,0.48,0.800000011920929,0.30000001192092896,0.3139561414718628,0.5972453355789185,-0.1272292137145996,-0.46785789728164673,0,2000,strong30k,0,0,42,0.8,0.3,walk
25,0.5,0.800000011920929,0.30000001192092896,0.31506669521331787,0.5880606770515442,-0.10140568763017654,-0.2310028374195099,0,2000,strong30k,0,0,42,0.8,0.3,walk
26,0.52,0.800000011920929,0.30000001192092896,0.31405627727508545,0.5706450343132019,-0.07934360206127167,-0.0441131591796875,0,2000,strong30k,0,0,42,0.8,0.3,walk
27,0.54,0.800000011920929,0.30000001192092896,0.3113137483596802,0.5521459579467773,-0.05970150604844093,0.062124159187078476,0,2000,strong30k,0,0,42,0.8,0.3,walk
28,0.56,0.800000011920929,0.30000001192092896,0.30816972255706787,0.5414646863937378,-0.04146696999669075,0.10848573595285416,0,2000,strong30k,0,0,42,0.8,0.3,walk
29,0.58,0.800000011920929,0.30000001192092896,0.30491340160369873,0.5432553887367249,-0.02163900062441826,0.16502775251865387,0,2000,strong30k,0,0,42,0.8,0.3,walk
30,0.6,0.800000011920929,0.30000001192092896,0.3014378547668457,0.554404079914093,-0.0013632143381983042,0.2135966718196869,0,2000,strong30k,0,0,42,0.8,0.3,walk
31,0.62,0.800000011920929,0.30000001192092896,0.29797065258026123,0.5699856877326965,0.018279194831848145,0.21966882050037384,0,2000,strong30k,0,0,42,0.8,0.3,walk
32,0.64,0.800000011920929,0.30000001192092896,0.29464054107666016,0.595159113407135,0.03479800373315811,0.2516329884529114,0,2000,strong30k,0,0,42,0.8,0.3,walk
33,0.66,0.800000011920929,0.30000001192092896,0.29148995876312256,0.622772753238678,0.04871801659464836,0.259280264377594,0,2000,strong30k,0,0,42,0.8,0.3,walk
34,0.68,0.800000011920929,0.30000001192092896,0.28882062435150146,0.6502223014831543,0.06188097596168518,0.23480385541915894,0,2000,strong30k,0,0,42,0.8,0.3,walk
35,0.7000000000000001,0.800000011920929,0.30000001192092896,0.2867470979690552,0.675658106803894,0.07669065147638321,0.20813721418380737,0,2000,strong30k,0,0,42,0.8,0.3,walk
36,0.72,0.800000011920929,0.30000001192092896,0.2852417230606079,0.70130455493927,0.09279456734657288,0.19237039983272552,0,2000,strong30k,0,0,42,0.8,0.3,walk
37,0.74,0.800000011920929,0.30000001192092896,0.2844126224517822,0.7274033427238464,0.1101195439696312,0.16367122530937195,0,2000,strong30k,0,0,42,0.8,0.3,walk
38,0.76,0.800000011920929,0.30000001192092896,0.28437864780426025,0.7489540576934814,0.13014036417007446,0.11905412375926971,0,2000,strong30k,0,0,42,0.8,0.3,walk
39,0.78,0.800000011920929,0.30000001192092896,0.2844277620315552,0.7664134502410889,0.15464822947978973,0.1337151825428009,0,2000,strong30k,0,0,42,0.8,0.3,walk
40,0.8,0.800000011920929,0.30000001192092896,0.2836359739303589,0.7827803492546082,0.18150831758975983,0.18224680423736572,0,2000,strong30k,0,0,42,0.8,0.3,walk
41,0.8200000000000001,0.800000011920929,0.30000001192092896,0.2816880941390991,0.8043644428253174,0.208786278963089,0.24573132395744324,0,2000,strong30k,0,0,42,0.8,0.3,walk
42,0.84,0.800000011920929,0.30000001192092896,0.2793588638305664,0.828415036201477,0.23640161752700806,0.22804541885852814,0,2000,strong30k,0,0,42,0.8,0.3,walk
43,0.86,0.800000011920929,0.30000001192092896,0.2777169942855835,0.8351826667785645,0.24570946395397186,0.1018127053976059,0,2000,strong30k,0,0,42,0.8,0.3,walk
44,0.88,0.800000011920929,0.30000001192092896,0.27612340450286865,0.7476897835731506,0.1954294741153717,0.15254637598991394,0,2000,strong30k,0,0,42,0.8,0.3,walk
45,0.9,0.800000011920929,0.30000001192092896,0.2770036458969116,0.6753228902816772,0.1479163020849228,-0.0011831959709525108,0,2000,strong30k,0,0,42,0.8,0.3,walk
46,0.92,0.800000011920929,0.30000001192092896,0.2786836624145508,0.6125494241714478,0.11537418514490128,0.17152658104896545,0,2000,strong30k,0,0,42,0.8,0.3,walk
47,0.9400000000000001,0.800000011920929,0.30000001192092896,0.278847336769104,0.5679997205734253,0.08998636156320572,0.3485589027404785,0,2000,strong30k,0,0,42,0.8,0.3,walk
48,0.96,0.800000011920929,0.30000001192092896,0.2769521474838257,0.5455964803695679,0.07207521051168442,0.4901331067085266,0,2000,strong30k,0,0,42,0.8,0.3,walk
49,0.98,0.800000011920929,0.30000001192092896,0.27438580989837646,0.5361514687538147,0.0509977862238884,0.43100106716156006,0,2000,strong30k,0,0,42,0.8,0.3,walk
50,1.0,0.800000011920929,0.30000001192092896,0.2730165719985962,0.5318586826324463,0.0348692312836647,0.22903789579868317,0,2000,strong30k,0,0,42,0.8,0.3,walk
51,1.02,0.800000011920929,0.30000001192092896,0.2731531858444214,0.5285348296165466,0.02197280153632164,0.10028520971536636,0,2000,strong30k,0,0,42,0.8,0.3,walk
52,1.04,0.800000011920929,0.30000001192092896,0.27392876148223877,0.5295653939247131,0.01081825327128172,0.048734150826931,0,2000,strong30k,0,0,42,0.8,0.3,walk
53,1.06,0.800000011920929,0.30000001192092896,0.2746464014053345,0.5395004153251648,0.0006731254397891462,0.044813383370637894,0,2000,strong30k,0,0,42,0.8,0.3,walk
54,1.08,0.800000011920929,0.30000001192092896,0.2753206491470337,0.5436142683029175,-0.0129131730645895,0.03289153799414635,0,2000,strong30k,0,0,42,0.8,0.3,walk
55,1.1,0.800000011920929,0.30000001192092896,0.27539074420928955,0.5565698742866516,-0.02467074990272522,0.0541163794696331,0,2000,strong30k,0,0,42,0.8,0.3,walk
56,1.12,0.800000011920929,0.30000001192092896,0.27495133876800537,0.5748671293258667,-0.03628816828131676,0.0556008480489254,0,2000,strong30k,0,0,42,0.8,0.3,walk
57,1.1400000000000001,0.800000011920929,0.30000001192092896,0.2743109464645386,0.5967372059822083,-0.050478581339120865,0.02803468145430088,0,2000,strong30k,0,0,42,0.8,0.3,walk
58,1.16,0.800000011920929,0.30000001192092896,0.2736445665359497,0.6200147867202759,-0.06683240085840225,-0.013973862864077091,0,2000,strong30k,0,0,42,0.8,0.3,walk
59,1.18,0.800000011920929,0.30000001192092896,0.2729262113571167,0.6435308456420898,-0.08532527834177017,-0.04125732183456421,0,2000,strong30k,0,0,42,0.8,0.3,walk
60,1.2,0.800000011920929,0.30000001192092896,0.27215659618377686,0.663520097732544,-0.10611776262521744,-0.05943000689148903,0,2000,strong30k,0,0,42,0.8,0.3,walk
61,1.22,0.800000011920929,0.30000001192092896,0.27145206928253174,0.6785901784896851,-0.12955860793590546,-0.061238307505846024,0,2000,strong30k,0,0,42,0.8,0.3,walk
62,1.24,0.800000011920929,0.30000001192092896,0.2703796625137329,0.6942021250724792,-0.1542019248008728,-0.014759931713342667,0,2000,strong30k,0,0,42,0.8,0.3,walk
63,1.26,0.800000011920929,0.30000001192092896,0.2696038484573364,0.7092564105987549,-0.18282443284988403,-0.050730206072330475,0,2000,strong30k,0,0,42,0.8,0.3,walk
64,1.28,0.800000011920929,0.30000001192092896,0.26957643032073975,0.7260561585426331,-0.21116188168525696,-0.12699969112873077,0,2000,strong30k,0,0,42,0.8,0.3,walk
65,1.3,0.800000011920929,0.30000001192092896,0.2700384855270386,0.7420085668563843,-0.23668119311332703,-0.19063667953014374,0,2000,strong30k,0,0,42,0.8,0.3,walk
66,1.32,0.800000011920929,0.30000001192092896,0.27061641216278076,0.7377064824104309,-0.24979649484157562,-0.34524208307266235,0,2000,strong30k,0,0,42,0.8,0.3,walk
67,1.34,0.800000011920929,0.30000001192092896,0.272402286529541,0.6846292614936829,-0.1689632683992386,0.0637042373418808,0,2000,strong30k,0,0,42,0.8,0.3,walk
68,1.36,0.800000011920929,0.30000001192092896,0.2678520679473877,0.6487681865692139,-0.13742941617965698,0.3034857213497162,0,2000,strong30k,0,0,42,0.8,0.3,walk
69,1.3800000000000001,0.800000011920929,0.30000001192092896,0.26291048526763916,0.6157401204109192,-0.11552796512842178,0.16586469113826752,0,2000,strong30k,0,0,42,0.8,0.3,walk
70,1.4000000000000001,0.800000011920929,0.30000001192092896,0.25889456272125244,0.5931454300880432,-0.09401420503854752,0.12569847702980042,0,2000,strong30k,0,0,42,0.8,0.3,walk
71,1.42,0.800000011920929,0.30000001192092896,0.2560001611709595,0.5743497014045715,-0.07170528173446655,-0.0026467833667993546,0,2000,strong30k,0,0,42,0.8,0.3,walk
72,1.44,0.800000011920929,0.30000001192092896,0.25406336784362793,0.5682985186576843,-0.045775726437568665,-0.038743503391742706,0,2000,strong30k,0,0,42,0.8,0.3,walk
73,1.46,0.800000011920929,0.30000001192092896,0.25290775299072266,0.5683040022850037,-0.020086044445633888,-0.10775035619735718,0,2000,strong30k,0,0,42,0.8,0.3,walk
74,1.48,0.800000011920929,0.30000001192092896,0.2526869773864746,0.5818929076194763,0.0039952597580850124,-0.1196591928601265,0,2000,strong30k,0,0,42,0.8,0.3,walk
75,1.5,0.800000011920929,0.30000001192092896,0.25317156314849854,0.5979140996932983,0.02361455373466015,-0.15461812913417816,0,2000,strong30k,0,0,42,0.8,0.3,walk
76,1.52,0.800000011920929,0.30000001192092896,0.2542494535446167,0.6203978061676025,0.04203227534890175,-0.1595170497894287,0,2000,strong30k,0,0,42,0.8,0.3,walk
77,1.54,0.800000011920929,0.30000001192092896,0.25524210929870605,0.647412121295929,0.05919578671455383,-0.07507540285587311,0,2000,strong30k,0,0,42,0.8,0.3,walk
78,1.56,0.800000011920929,0.30000001192092896,0.25556206703186035,0.6771398782730103,0.0788220688700676,0.016935663297772408,0,2000,strong30k,0,0,42,0.8,0.3,walk
79,1.58,0.800000011920929,0.30000001192092896,0.25531792640686035,0.7080263495445251,0.10077857971191406,0.0853937640786171,0,2000,strong30k,0,0,42,0.8,0.3,walk
80,1.6,0.800000011920929,0.30000001192092896,0.2549492120742798,0.7385953068733215,0.12367475777864456,0.11536700278520584,0,2000,strong30k,0,0,42,0.8,0.3,walk
81,1.62,0.800000011920929,0.30000001192092896,0.25473201274871826,0.7685925364494324,0.14876815676689148,0.13688907027244568,0,2000,strong30k,0,0,42,0.8,0.3,walk
82,1.6400000000000001,0.800000011920929,0.30000001192092896,0.2546818256378174,0.7965205907821655,0.177413672208786,0.13788041472434998,0,2000,strong30k,0,0,42,0.8,0.3,walk
83,1.6600000000000001,0.800000011920929,0.30000001192092896,0.2543379068374634,0.8219170570373535,0.2091073989868164,0.1708865463733673,0,2000,strong30k,0,0,42,0.8,0.3,walk
