step,time_s,vx_cmd,vy_cmd,yaw_cmd,vx_actual,vy_actual,yaw_actual,fell,episode_steps,policy,delay_steps,delay_ms,seed,lin_vel_x,lin_vel_y,task
0,0.0,1.0,0.0,-1.029843807220459,0.2352195531129837,-0.4236326515674591,-0.5528627634048462,0,2000,strong30k,4,80,42,1.0,0.0,walk
1,0.02,1.0,0.0,-1.023942470550537,0.17722196877002716,-0.4323995113372803,-0.49084973335266113,0,2000,strong30k,4,80,42,1.0,0.0,walk
2,0.04,1.0,0.0,-1.019819736480713,0.14614160358905792,-0.4367612898349762,-0.3763413429260254,0,2000,strong30k,4,80,42,1.0,0.0,walk
3,0.06,1.0,0.0,-1.0149420499801636,0.10748413950204849,-0.3993462324142456,-0.6003719568252563,0,2000,strong30k,4,80,42,1.0,0.0,walk
4,0.08,1.0,0.0,-1.0087382793426514,0.05529138445854187,-0.3742169141769409,-0.5571954250335693,0,2000,strong30k,4,80,42,1.0,0.0,walk
5,0.1,1.0,0.0,-1.0085655450820923,0.06000563129782677,-0.31565946340560913,0.35399317741394043,0,2000,strong30k,4,80,42,1.0,0.0,walk
6,0.12,1.0,0.0,-1.0108246803283691,0.03698470816016197,-0.31813374161720276,0.2330792248249054,0,2000,strong30k,4,80,42,1.0,0.0,walk
7,0.14,1.0,0.0,-1.0115596055984497,0.006129607558250427,-0.37000590562820435,0.22487479448318481,0,2000,strong30k,4,80,42,1.0,0.0,walk
8,0.16,1.0,0.0,-1.0107479095458984,0.05719427764415741,-0.4092428684234619,-0.0004427097737789154,0,2000,strong30k,4,80,42,1.0,0.0,walk
9,0.18,1.0,0.0,-1.0044878721237183,0.0894930362701416,-0.4492645561695099,-0.4829978942871094,0,2000,strong30k,4,80,42,1.0,0.0,walk
10,0.2,1.0,0.0,-0.9969851970672607,0.1613505482673645,-0.48812007904052734,-0.4726860523223877,0,2000,strong30k,4,80,42,1.0,0.0,walk
11,0.22,1.0,0.0,-0.9939830303192139,0.26007166504859924,-0.5076525211334229,-0.019776590168476105,0,2000,strong30k,4,80,42,1.0,0.0,walk
12,0.24,1.0,0.0,-0.992889404296875,0.33481013774871826,-0.5324414968490601,-0.12906084954738617,0,2000,strong30k,4,80,42,1.0,0.0,walk
13,0.26,1.0,0.0,-0.9899682998657227,0.38443470001220703,-0.5543819069862366,-0.3589330315589905,0,2000,strong30k,4,80,42,1.0,0.0,walk
14,0.28,1.0,0.0,-0.9862468242645264,0.4027916491031647,-0.5679735541343689,-0.37110352516174316,0,2000,strong30k,4,80,42,1.0,0.0,walk
15,0.3,1.0,0.0,-0.9830490946769714,0.42757123708724976,-0.5914648771286011,-0.23909777402877808,0,2000,strong30k,4,80,42,1.0,0.0,walk
16,0.32,1.0,0.0,-0.9800983667373657,0.46816888451576233,-0.6169025301933289,-0.3481748104095459,0,2000,strong30k,4,80,42,1.0,0.0,walk
17,0.34,1.0,0.0,-0.97678142786026,0.5032491087913513,-0.6472682356834412,-0.48662248253822327,0,2000,strong30k,4,80,42,1.0,0.0,walk
18,0.36,1.0,0.0,-0.9721144437789917,0.549671471118927,-0.6864188313484192,-0.644345760345459,0,2000,strong30k,4,80,42,1.0,0.0,walk
19,0.38,1.0,0.0,-0.967079758644104,0.6087703704833984,-0.7202765941619873,-0.7789885401725769,0,2000,strong30k,4,80,42,1.0,0.0,walk
20,0.4,1.0,0.0,-0.9615232348442078,0.6532078385353088,-0.7675737142562866,-0.8620694875717163,0,2000,strong30k,4,80,42,1.0,0.0,walk
21,0.42,1.0,0.0,-0.9533783197402954,0.6417722702026367,-0.8036646246910095,-1.351717472076416,0,2000,strong30k,4,80,42,1.0,0.0,walk
22,0.44,1.0,0.0,-0.946992039680481,0.5972862839698792,-0.6510401368141174,-0.10038889199495316,0,2000,strong30k,4,80,42,1.0,0.0,walk
23,0.46,1.0,0.0,-0.948899507522583,0.5546599626541138,-0.5345251560211182,0.28182682394981384,0,2000,strong30k,4,80,42,1.0,0.0,walk
