step,time_s,vx_cmd,vy_cmd,yaw_cmd,vx_actual,vy_actual,yaw_actual,fell,episode_steps,policy,delay_steps,delay_ms,seed,lin_vel_x,lin_vel_y,task
95,1.9000000000000001,0.0,0.4000000059604645,0.2353956699371338,0.118263378739357,0.17762944102287292,-0.03209783881902695,0,2000,strong30k,0,0,42,0.0,0.4,walk
96,1.92,0.0,0.4000000059604645,0.23597657680511475,0.12570832669734955,0.15667591989040375,0.03913351148366928,0,2000,strong30k,0,0,42,0.0,0.4,walk
97,1.94,0.0,0.4000000059604645,0.2362443208694458,0.13156241178512573,0.13331957161426544,0.03909354656934738,0,2000,strong30k,0,0,42,0.0,0.4,walk
98,1.96,0.0,0.4000000059604645,0.2362060546875,0.14539921283721924,0.11493853479623795,0.022520003840327263,0,2000,strong30k,0,0,42,0.0,0.4,walk
99,1.98,0.0,0.4000000059604645,0.23599135875701904,0.1645197868347168,0.10013743489980698,-9.15931595955044e-05,0,2000,strong30k,0,0,42,0.0,0.4,walk
100,2.0,0.0,0.4000000059604645,0.2356719970703125,0.1837574541568756,0.08439706265926361,-0.01929498091340065,0,2000,strong30k,0,0,42,0.0,0.4,walk
101,2.02,0.0,0.4000000059604645,0.23523473739624023,0.20291340351104736,0.06745851784944534,-0.040985532104969025,0,2000,strong30k,0,0,42,0.0,0.4,walk
102,2.04,0.0,0.4000000059604645,0.23454582691192627,0.21950088441371918,0.048996701836586,-0.043210431933403015,0,2000,strong30k,0,0,42,0.0,0.4,walk
103,2.06,0.0,0.4000000059604645,0.2336275577545166,0.23044098913669586,0.028824547305703163,-0.03626905381679535,0,2000,strong30k,0,0,42,0.0,0.4,walk
104,2.08,0.0,0.4000000059604645,0.23236453533172607,0.23749074339866638,0.007284563034772873,-0.0025595996994525194,0,2000,strong30k,0,0,42,0.0,0.4,walk
105,2.1,0.0,0.4000000059604645,0.23040771484375,0.24362947046756744,-0.0153178246691823,0.06848904490470886,0,2000,strong30k,0,0,42,0.0,0.4,walk
106,2.12,0.0,0.4000000059604645,0.2282876968383789,0.24716347455978394,-0.03987131267786026,0.06401191651821136,0,2000,strong30k,0,0,42,0.0,0.4,walk
107,2.14,0.0,0.4000000059604645,0.22648203372955322,0.2503020465373993,-0.06299232691526413,0.012727582827210426,0,2000,strong30k,0,0,42,0.0,0.4,walk
108,2.16,0.0,0.4000000059604645,0.2250896692276001,0.2497681975364685,-0.08226432651281357,-0.057259656488895416,0,2000,strong30k,0,0,42,0.0,0.4,walk
109,2.18,0.0,0.4000000059604645,0.22456824779510498,0.24307803809642792,-0.09143468737602234,-0.1701999455690384,0,2000,strong30k,0,0,42,0.0,0.4,walk
110,2.2,0.0,0.4000000059604645,0.2256174087524414,0.20091426372528076,-0.03956275060772896,-0.0177278034389019,0,2000,strong30k,0,0,42,0.0,0.4,walk
111,2.22,0.0,0.4000000059604645,0.22198045253753662,0.16953128576278687,-0.015842299908399582,0.25515368580818176,0,2000,strong30k,0,0,42,0.0,0.4,walk
112,2.24,0.0,0.4000000059604645,0.2171546220779419,0.14537851512432098,0.0010235841618850827,0.26592040061950684,0,2000,strong30k,0,0,42,0.0,0.4,walk
113,2.2600000000000002,0.0,0.4000000059604645,0.21277427673339844,0.1311858594417572,0.018274104222655296,0.22992192208766937,0,2000,strong30k,0,0,42,0.0,0.4,walk
114,2.2800000000000002,0.0,0.4000000059604645,0.20892393589019775,0.12409500032663345,0.03722042217850685,0.189200758934021,0,2000,strong30k,0,0,42,0.0,0.4,walk
115,2.3000000000000003,0.0,0.4000000059604645,0.20567786693572998,0.12686945497989655,0.058070287108421326,0.15447399020195007,0,2000,strong30k,0,0,42,0.0,0.4,walk
116,2.32,0.0,0.4000000059604645,0.203377366065979,0.1359967142343521,0.07820713520050049,0.08714526146650314,0,2000,strong30k,0,0,42,0.0,0.4,walk
117,2.34,0.0,0.4000000059604645,0.20205926895141602,0.15137027204036713,0.09690716117620468,0.047048524022102356,0,2000,strong30k,0,0,42,0.0,0.4,walk
118,2.36,0.0,0.4000000059604645,0.20141160488128662,0.16746194660663605,0.11516306549310684,0.024212881922721863,0,2000,strong30k,0,0,42,0.0,0.4,walk
119,2.38,0.0,0.4000000059604645,0.20120787620544434,0.1814303994178772,0.13371063768863678,0.020827576518058777,0,2000,strong30k,0,0,42,0.0,0.4,walk
120,2.4,0.0,0.4000000059604645,0.2011854648590088,0.19651085138320923,0.15372918546199799,0.044568076729774475,0,2000,strong30k,0,0,42,0.0,0.4,walk
121,2.42,0.0,0.4000000059604645,0.2010897397994995,0.21057704091072083,0.17746394872665405,0.07869355380535126,0,2000,strong30k,0,0,42,0.0,0.4,walk
122,2.44,0.0,0.4000000059604645,0.20088493824005127,0.22295427322387695,0.20405814051628113,0.11669221520423889,0,2000,strong30k,0,0,42,0.0,0.4,walk
123,2.46,0.0,0.4000000059604645,0.20069396495819092,0.23337699472904205,0.23316815495491028,0.13350237905979156,0,2000,strong30k,0,0,42,0.0,0.4,walk
124,2.48,0.0,0.4000000059604645,0.2007061243057251,0.24031727015972137,0.26594042778015137,0.12560053169727325,0,2000,strong30k,0,0,42,0.0,0.4,walk
125,2.5,0.0,0.4000000059604645,0.2009807825088501,0.24274660646915436,0.30323526263237,0.10944247990846634,0,2000,strong30k,0,0,42,0.0,0.4,walk
126,2.52,0.0,0.4000000059604645,0.2014782428741455,0.24338389933109283,0.34363171458244324,0.10309948027133942,0,2000,strong30k,0,0,42,0.0,0.4,walk
127,2.54,0.0,0.4000000059604645,0.20172297954559326,0.24149349331855774,0.3876435160636902,0.13359656929969788,0,2000,strong30k,0,0,42,0.0,0.4,walk
128,2.56,0.0,0.4000000059604645,0.20122623443603516,0.23834367096424103,0.43242329359054565,0.20734672248363495,0,2000,strong30k,0,0,42,0.0,0.4,walk
129,2.58,0.0,0.4000000059604645,0.20031464099884033,0.23339059948921204,0.47473591566085815,0.22176316380500793,0,2000,strong30k,0,0,42,0.0,0.4,walk
130,2.6,0.0,0.4000000059604645,0.19955337047576904,0.20019932091236115,0.47576773166656494,0.31190523505210876,0,2000,strong30k,0,0,42,0.0,0.4,walk
131,2.62,0.0,0.4000000059604645,0.19922089576721191,0.1684911549091339,0.3931926488876343,0.01220474299043417,0,2000,strong30k,0,0,42,0.0,0.4,walk
132,2.64,0.0,0.4000000059604645,0.20210134983062744,0.14275605976581573,0.33777543902397156,-0.17166469991207123,0,2000,strong30k,0,0,42,0.0,0.4,walk
133,2.66,0.0,0.4000000059604645,0.20530128479003906,0.12344248592853546,0.3037739098072052,-0.10304305702447891,0,2000,strong30k,0,0,42,0.0,0.4,walk
134,2.68,0.0,0.4000000059604645,0.20742857456207275,0.11216552555561066,0.27201032638549805,-0.00026557972887530923,0,2000,strong30k,0,0,42,0.0,0.4,walk
135,2.7,0.0,0.4000000059604645,0.20842313766479492,0.10544414818286896,0.24160277843475342,0.08858126401901245,0,2000,strong30k,0,0,42,0.0,0.4,walk
136,2.72,0.0,0.4000000059604645,0.2093127965927124,0.1004328653216362,0.20960018038749695,0.023047231137752533,0,2000,strong30k,0,0,42,0.0,0.4,walk
137,2.74,0.0,0.4000000059604645,0.21031463146209717,0.10437451303005219,0.18658867478370667,0.005593843758106232,0,2000,strong30k,0,0,42,0.0,0.4,walk
138,2.7600000000000002,0.0,0.4000000059604645,0.21162867546081543,0.1022801622748375,0.16280126571655273,-0.03216557577252388,0,2000,strong30k,0,0,42,0.0,0.4,walk
139,2.7800000000000002,0.0,0.4000000059604645,0.2118844985961914,0.10996545851230621,0.14549683034420013,0.0703616812825203,0,2000,strong30k,0,0,42,0.0,0.4,walk
140,2.8000000000000003,0.0,0.4000000059604645,0.21192491054534912,0.11363709717988968,0.12315814197063446,0.03598020598292351,0,2000,strong30k,0,0,42,0.0,0.4,walk
141,2.82,0.0,0.4000000059604645,0.21172118186950684,0.12362576276063919,0.10641682893037796,0.03065018728375435,0,2000,strong30k,0,0,42,0.0,0.4,walk
142,2.84,0.0,0.4000000059604645,0.21142816543579102,0.13793867826461792,0.09200060367584229,-0.00643387995660305,0,2000,strong30k,0,0,42,0.0,0.4,walk
143,2.86,0.0,0.4000000059604645,0.2110844850540161,0.15216946601867676,0.07729648798704147,-0.02851971983909607,0,2000,strong30k,0,0,42,0.0,0.4,walk
144,2.88,0.0,0.4000000059604645,0.21067607402801514,0.1651085466146469,0.061015110462903976,-0.055532556027173996,0,2000,strong30k,0,0,42,0.0,0.4,walk
145,2.9,0.0,0.4000000059604645,0.21016407012939453,0.1739676594734192,0.04317265748977661,-0.06572341173887253,0,2000,strong30k,0,0,42,0.0,0.4,walk
146,2.92,0.0,0.4000000059604645,0.20953655242919922,0.17688266932964325,0.02336816117167473,-0.06263264268636703,0,2000,strong30k,0,0,42,0.0,0.4,walk
147,2.94,0.0,0.4000000059604645,0.20847737789154053,0.1768711656332016,0.003219626611098647,-0.016211243346333504,0,2000,strong30k,0,0,42,0.0,0.4,walk
148,2.96,0.0,0.4000000059604645,0.20660912990570068,0.1768190860748291,-0.018111195415258408,0.0620075985789299,0,2000,strong30k,0,0,42,0.0,0.4,walk
149,2.98,0.0,0.4000000059604645,0.20437300205230713,0.17481790482997894,-0.04010135680437088,0.07072988897562027,0,2000,strong30k,0,0,42,0.0,0.4,walk
150,3.0,0.0,0.4000000059604645,0.2022991180419922,0.17094732820987701,-0.05962779000401497,0.025639334693551064,0,2000,strong30k,0,0,42,0.0,0.4,walk
151,3.02,0.0,0.4000000059604645,0.20070207118988037,0.16299568116664886,-0.07169575244188309,-0.05716851353645325,0,2000,strong30k,0,0,42,0.0,0.4,walk
152,3.04,0.0,0.4000000059604645,0.20020949840545654,0.13765406608581543,-0.06094324588775635,-0.3905176818370819,0,2000,strong30k,0,0,42,0.0,0.4,walk
153,3.06,0.0,0.4000000059604645,0.20059609413146973,0.11493121832609177,-0.018513521179556847,0.029448239132761955,0,2000,strong30k,0,0,42,0.0,0.4,walk
154,3.08,0.0,0.4000000059604645,0.1967611312866211,0.09368085116147995,0.0015937635907903314,0.23630818724632263,0,2000,strong30k,0,0,42,0.0,0.4,walk
155,3.1,0.0,0.4000000059604645,0.1924229860305786,0.07939723879098892,0.017875084653496742,0.22822219133377075,0,2000,strong30k,0,0,42,0.0,0.4,walk
156,3.12,0.0,0.4000000059604645,0.1880122423171997,0.07509039342403412,0.036169297993183136,0.25234612822532654,0,2000,strong30k,0,0,42,0.0,0.4,walk
157,3.14,0.0,0.4000000059604645,0.1841195821762085,0.08169098943471909,0.05427107959985733,0.21264716982841492,0,2000,strong30k,0,0,42,0.0,0.4,walk
158,3.16,0.0,0.4000000059604645,0.18097805976867676,0.08833286911249161,0.07523483783006668,0.15011565387248993,0,2000,strong30k,0,0,42,0.0,0.4,walk
159,3.18,0.0,0.4000000059604645,0.178999662399292,0.1074342429637909,0.09431231021881104,0.08701634407043457,0,2000,strong30k,0,0,42,0.0,0.4,walk
160,3.2,0.0,0.4000000059604645,0.17788684368133545,0.12741872668266296,0.11250775307416916,0.05261370539665222,0,2000,strong30k,0,0,42,0.0,0.4,walk
161,3.22,0.0,0.4000000059604645,0.17733275890350342,0.14617791771888733,0.13125506043434143,0.038498811423778534,0,2000,strong30k,0,0,42,0.0,0.4,walk
162,3.24,0.0,0.4000000059604645,0.17705082893371582,0.16318917274475098,0.1511017233133316,0.0521932914853096,0,2000,strong30k,0,0,42,0.0,0.4,walk
163,3.2600000000000002,0.0,0.4000000059604645,0.17706847190856934,0.18089187145233154,0.17278873920440674,0.04868891090154648,0,2000,strong30k,0,0,42,0.0,0.4,walk
164,3.2800000000000002,0.0,0.4000000059604645,0.17710864543914795,0.1981152892112732,0.19916895031929016,0.08532267063856125,0,2000,strong30k,0,0,42,0.0,0.4,walk
165,3.3000000000000003,0.0,0.4000000059604645,0.17704463005065918,0.2128928005695343,0.22875449061393738,0.12027161568403244,0,2000,strong30k,0,0,42,0.0,0.4,walk
