step,time_s,vx_cmd,vy_cmd,yaw_cmd,vx_actual,vy_actual,yaw_actual,fell,episode_steps,policy,delay_steps,delay_ms,seed,lin_vel_x,lin_vel_y,task
0,0.0,1.0,0.0,-1.0261290073394775,0.20812943577766418,-0.42459630966186523,-1.0191771984100342,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
1,0.02,1.0,0.0,-1.0118305683135986,0.20725464820861816,-0.4311988651752472,-1.385155200958252,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
2,0.04,1.0,0.0,-1.0039669275283813,0.17937347292900085,-0.43787866830825806,-0.3515714108943939,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
3,0.06,1.0,0.0,-1.0021368265151978,0.07269459217786789,-0.34430378675460815,-0.00756420474499464,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
4,0.08,1.0,0.0,-1.0006427764892578,0.002901366213336587,-0.36312857270240784,0.5068820118904114,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
5,0.1,1.0,0.0,-1.0052292346954346,0.0016839441377669573,-0.4914246201515198,0.5270214676856995,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
6,0.12,1.0,0.0,-1.0046476125717163,0.06201041117310524,-0.5319464802742004,-0.16800731420516968,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
7,0.14,1.0,0.0,-0.9975511431694031,0.13903075456619263,-0.5610637068748474,-1.0177139043807983,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
8,0.16,1.0,0.0,-0.9862374067306519,0.19072766602039337,-0.5887812376022339,-1.1321117877960205,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
9,0.18,1.0,0.0,-0.9749355316162109,0.27143585681915283,-0.6113912463188171,-1.083282232284546,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
10,0.2,1.0,0.0,-0.9625515937805176,0.3355981409549713,-0.6353342533111572,-1.3642778396606445,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
11,0.22,1.0,0.0,-0.948889434337616,0.40034544467926025,-0.6642453670501709,-1.3008861541748047,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
12,0.24,1.0,0.0,-0.9419262409210205,0.4245738685131073,-0.6950868368148804,-0.3364568054676056,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
13,0.26,1.0,0.0,-0.9421647787094116,0.44741037487983704,-0.7251640558242798,0.06735952943563461,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
14,0.28,1.0,0.0,-0.9430928230285645,0.4761430621147156,-0.7891474962234497,-0.03353089094161987,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
15,0.3,1.0,0.0,-0.9474568963050842,0.4897213876247406,-0.8310072422027588,0.5150017738342285,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
16,0.32,1.0,0.0,-0.9561232328414917,0.49713993072509766,-0.8748010993003845,0.7729430794715881,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
17,0.34,1.0,0.0,-0.9624022841453552,0.5089554190635681,-0.9289714097976685,0.1662534922361374,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
18,0.36,1.0,0.0,-0.9629763960838318,0.45708292722702026,-0.9367197155952454,-0.4706207811832428,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
19,0.38,1.0,0.0,-0.9687541127204895,0.40055960416793823,-0.7473665475845337,1.287851095199585,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
20,0.4,1.0,0.0,-0.9817219376564026,0.353346049785614,-0.601018488407135,1.1220529079437256,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
21,0.42,1.0,0.0,-0.9867452383041382,0.36187130212783813,-0.4888593256473541,0.1563158482313156,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
22,0.44,1.0,0.0,-0.9843622446060181,0.371513307094574,-0.4420497417449951,-0.6399765014648438,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
23,0.46,1.0,0.0,-0.9776049852371216,0.3983660638332367,-0.43598949909210205,-0.8815582394599915,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
24,0.48,1.0,0.0,-0.9718407988548279,0.4040522873401642,-0.4295158088207245,-0.638020932674408,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
25,0.5,1.0,0.0,-0.9695844650268555,0.3854132294654846,-0.4187396764755249,-0.31217464804649353,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
26,0.52,1.0,0.0,-0.970004677772522,0.35768115520477295,-0.3863397240638733,-0.16364678740501404,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
27,0.54,1.0,0.0,-0.9711288213729858,0.3177613914012909,-0.34694015979766846,-0.2195366770029068,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
28,0.56,1.0,0.0,-0.9733117818832397,0.2931613624095917,-0.31014320254325867,-0.01769733801484108,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
29,0.58,1.0,0.0,-0.9762394428253174,0.2909800410270691,-0.29082903265953064,0.13488945364952087,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
30,0.6,1.0,0.0,-0.9795776009559631,0.29354819655418396,-0.27966898679733276,0.21520113945007324,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
31,0.62,1.0,0.0,-0.9839044809341431,0.2899533212184906,-0.26560530066490173,0.34412068128585815,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
32,0.64,1.0,0.0,-0.9875427484512329,0.29055699706077576,-0.25757840275764465,0.22933658957481384,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
33,0.66,1.0,0.0,-0.9893383979797363,0.287723183631897,-0.2438194751739502,0.01878521405160427,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
34,0.68,1.0,0.0,-0.9881105422973633,0.2913755178451538,-0.23236344754695892,-0.2607721984386444,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
35,0.7000000000000001,1.0,0.0,-0.9846563339233398,0.30193930864334106,-0.2184573858976364,-0.3261672556400299,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
36,0.72,1.0,0.0,-0.9810320138931274,0.3089626133441925,-0.19867759943008423,-0.32375383377075195,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
37,0.74,1.0,0.0,-0.9764547944068909,0.3242238461971283,-0.18059194087982178,-0.41749438643455505,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
38,0.76,1.0,0.0,-0.9716307520866394,0.3431728184223175,-0.1573871523141861,-0.361802339553833,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
39,0.78,1.0,0.0,-0.966855525970459,0.3680671155452728,-0.13259316980838776,-0.341923326253891,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
40,0.8,1.0,0.0,-0.9620926380157471,0.39657485485076904,-0.10032276809215546,-0.3588375151157379,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
41,0.8200000000000001,1.0,0.0,-0.9580884575843811,0.41526690125465393,-0.06844215095043182,-0.29073917865753174,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
42,0.84,1.0,0.0,-0.9547795653343201,0.432140976190567,-0.040291424840688705,-0.2523028254508972,0,2000,history20,2,40,42,1.0,0.0,walk_history_ablation
