step,time_s,vx_cmd,vy_cmd,yaw_cmd,vx_actual,vy_actual,yaw_actual,fell,episode_steps,policy,delay_steps,delay_ms,seed,lin_vel_x,lin_vel_y,task
0,0.0,1.0,0.0,0.2226276397705078,0.5834693312644958,-0.3665355443954468,-1.880702018737793,0,2000,nominal,0,0,42,1.0,0.0,walk
1,0.02,1.0,0.0,0.2402287721633911,0.6040566563606262,-0.3141883313655853,-1.4431034326553345,0,2000,nominal,0,0,42,1.0,0.0,walk
2,0.04,1.0,0.0,0.25313854217529297,0.6281772255897522,-0.28420138359069824,-0.9379865527153015,0,2000,nominal,0,0,42,1.0,0.0,walk
3,0.06,1.0,0.0,0.26203036308288574,0.6329450607299805,-0.25385263562202454,-0.750708818435669,0,2000,nominal,0,0,42,1.0,0.0,walk
4,0.08,1.0,0.0,0.2644622325897217,0.5832264423370361,-0.3019329905509949,0.4301106929779053,0,2000,nominal,0,0,42,1.0,0.0,walk
5,0.1,1.0,0.0,0.26728391647338867,0.6411947011947632,-0.3342796564102173,-0.6004603505134583,0,2000,nominal,0,0,42,1.0,0.0,walk
6,0.12,1.0,0.0,0.2706645727157593,0.6545054316520691,-0.34498316049575806,0.19803079962730408,0,2000,nominal,0,0,42,1.0,0.0,walk
7,0.14,1.0,0.0,0.26945722103118896,0.6986113786697388,-0.381455659866333,0.3898853361606598,0,2000,nominal,0,0,42,1.0,0.0,walk
8,0.16,1.0,0.0,0.2674905061721802,0.753919780254364,-0.4155995547771454,0.26351597905158997,0,2000,nominal,0,0,42,1.0,0.0,walk
9,0.18,1.0,0.0,0.2637580633163452,0.794070303440094,-0.4421914219856262,0.5928195714950562,0,2000,nominal,0,0,42,1.0,0.0,walk
10,0.2,1.0,0.0,0.25769925117492676,0.8238192200660706,-0.48001930117607117,0.6787295937538147,0,2000,nominal,0,0,42,1.0,0.0,walk
11,0.22,1.0,0.0,0.2527977228164673,0.8451204299926758,-0.5008033514022827,0.3973426818847656,0,2000,nominal,0,0,42,1.0,0.0,walk
12,0.24,1.0,0.0,0.24733519554138184,0.8707873225212097,-0.5187349915504456,0.4955134391784668,0,2000,nominal,0,0,42,1.0,0.0,walk
13,0.26,1.0,0.0,0.24380528926849365,0.9041807055473328,-0.5536776185035706,0.20477047562599182,0,2000,nominal,0,0,42,1.0,0.0,walk
14,0.28,1.0,0.0,0.24027514457702637,0.9313750267028809,-0.5814692974090576,0.44853639602661133,0,2000,nominal,0,0,42,1.0,0.0,walk
15,0.3,1.0,0.0,0.23463892936706543,0.9520810842514038,-0.6087597012519836,0.4733445942401886,0,2000,nominal,0,0,42,1.0,0.0,walk
16,0.32,1.0,0.0,0.22932565212249756,0.9787154793739319,-0.6474125385284424,0.32490602135658264,0,2000,nominal,0,0,42,1.0,0.0,walk
17,0.34,1.0,0.0,0.22513234615325928,0.9956355690956116,-0.6902865767478943,0.20906607806682587,0,2000,nominal,0,0,42,1.0,0.0,walk
18,0.36,1.0,0.0,0.22361218929290771,0.8822770118713379,-0.6197397708892822,0.5635473728179932,0,2000,nominal,0,0,42,1.0,0.0,walk
19,0.38,1.0,0.0,0.2188354730606079,0.7756250500679016,-0.4990955591201782,0.397609144449234,0,2000,nominal,0,0,42,1.0,0.0,walk
20,0.4,1.0,0.0,0.21520113945007324,0.7100408673286438,-0.4039628207683563,0.27552181482315063,0,2000,nominal,0,0,42,1.0,0.0,walk
21,0.42,1.0,0.0,0.21348869800567627,0.6680042743682861,-0.3525790274143219,0.02080908976495266,0,2000,nominal,0,0,42,1.0,0.0,walk
22,0.44,1.0,0.0,0.21279633045196533,0.6423914432525635,-0.3213789463043213,-0.15683946013450623,0,2000,nominal,0,0,42,1.0,0.0,walk
23,0.46,1.0,0.0,0.21288001537322998,0.6296271085739136,-0.3069225549697876,-0.1100539118051529,0,2000,nominal,0,0,42,1.0,0.0,walk
24,0.48,1.0,0.0,0.21170175075531006,0.6013106107711792,-0.28999319672584534,-0.07661917805671692,0,2000,nominal,0,0,42,1.0,0.0,walk
25,0.5,1.0,0.0,0.21013319492340088,0.5729432702064514,-0.26708945631980896,-0.06244797259569168,0,2000,nominal,0,0,42,1.0,0.0,walk
26,0.52,1.0,0.0,0.20642077922821045,0.5412314534187317,-0.24131673574447632,0.21274571120738983,0,2000,nominal,0,0,42,1.0,0.0,walk
27,0.54,1.0,0.0,0.2017068862915039,0.5153629183769226,-0.22452665865421295,0.1667499840259552,0,2000,nominal,0,0,42,1.0,0.0,walk
